latitude,longitude,average_distance,average_price,average_popularity,average_rating
45.53330725719417,-73.62082242965698,477.2,1.4444444444444444,0.9576041733570261,8.68
45.533313304815366,-73.56671154499054,775.9,1.7,0.9615634388804442,8.05
45.53370598779895,-73.55217933654784,519.9,1.5,0.9651594624876004,6.928571428571429
45.53519006163501,-73.61548215150833,281.8,1.5,0.9588544677328423,8.67
45.53579541676834,-73.55795860291892,702.2,1.25,0.8764335210202173,7.3428571428571425
45.53613488953656,-73.62258464097977,546.5,1.4444444444444444,0.9585183440735904,8.709999999999999
45.53830765459552,-73.6548838019371,486.0,1.5555555555555556,0.901698459254819,7.13
45.53857953787113,-73.58848571777344,613.1,1.5,0.9615762843706067,8.36
45.539306918976,-73.59521873295307,650.7,1.8,0.9590728410656049,8.53
45.53946063965585,-73.57605636119843,693.2,1.7,0.9607584548302611,8.33
45.540105018786974,-73.65347027778625,637.6,1.3333333333333333,0.9491561226601583,7.055555555555555
45.54144823434163,-73.59839379787445,627.3,1.9,0.9605422224125257,8.47
45.541602844435374,-73.56496073305605,530.8,1.375,0.9378649368073247,7.033333333333334
45.54218173507584,-73.62268656492233,525.4,1.5555555555555556,0.959346164550729,8.540000000000001
45.54365380040509,-73.55942063033581,454.4,1.5714285714285714,0.9366845789890599,6.757142857142857
45.54407915308118,-73.66735741496086,384.4,1.625,0.9243921585418942,7.544444444444445
45.54428297135084,-73.54544162750244,712.2,2.0,0.9412839781055757,8.24
45.54434593245247,-73.57697686180472,578.4,1.6,0.9578568013302219,8.190000000000001
45.545350334193245,-73.61032962799072,746.9,1.4444444444444444,0.9557394363684372,8.05
45.5457759528664,-73.56217458844185,519.9,1.5714285714285714,0.9389953399416244,6.883333333333333
45.54612833838664,-73.64650368695946,719.6,1.2222222222222223,0.8454815988353422,7.288888888888888
45.54640752148169,-73.63842844963074,634.1,1.7,0.9338107573843727,7.81
45.54699194653282,-73.55115339159964,689.7,1.75,0.9563003561055329,7.970000000000001
45.54710313981358,-73.54892447590828,654.5,2.111111111111111,0.945708535828213,8.26
45.54714142711512,-73.54339510202408,388.0,2.111111111111111,0.9409621272131709,8.28
45.54718706660108,-73.6184298992157,779.2,1.5,0.9476453502893805,8.16
45.54851320767612,-73.62365484237671,749.7,1.6,0.9578125557529955,8.120000000000001
45.54902230455398,-73.59198164194822,418.1,1.6,0.9500645842699837,7.959999999999999
45.55069206841976,-73.65636706352234,742.0,2.0,0.863782140486844,7.211111111111112
45.551961779348346,-73.6303174495697,708.8,1.1,0.9411077094350124,7.2333333333333325
45.55315915057821,-73.53263273835182,661.4,1.875,0.9456343174406074,8.260000000000002
45.55321884238814,-73.53978216648102,390.6,2.0,0.9439194445039144,8.309999999999999
45.55331992800521,-73.56932803988457,609.6,1.6666666666666667,0.9597222519571531,8.07
45.5534000891078,-73.66225451231003,655.9,2.111111111111111,0.9430359602360715,7.4
45.55358456339093,-73.6383855342865,623.7,1.125,0.7831695533337615,6.928571428571429
45.55398156058887,-73.55496388156098,390.5,1.3333333333333333,0.8460061230169774,6.985714285714286
45.55437339981968,-73.55137467384337,744.6,2.0,0.9517616162481177,8.27
45.55458281524975,-73.59631910920143,722.2,1.3,0.9574707229870046,7.779999999999999
45.55463653358596,-73.61255215771962,735.5,1.3,0.9644215604415993,7.37
45.55671730558936,-73.53024959564209,825.5,1.8888888888888888,0.9493352458840908,7.88
45.55675103297278,-73.66716161370277,495.3,1.5555555555555556,0.8869889457420769,6.922222222222222
45.557568,-73.579191,746.3,1.3333333333333333,0.9636379855416871,7.56
45.55774990838239,-73.58380123972893,393.7,1.375,0.9403983529227059,6.76
45.55873962047568,-73.60589044634253,605.9,1.375,0.9465206562618196,7.366666666666666
45.55897660298603,-73.59951764345168,575.1,1.1428571428571428,0.8715872030372449,7.225
45.55903106539297,-73.54830354452133,817.8,1.8888888888888888,0.9448992699479758,7.93
45.55969734528566,-73.60145956277847,636.8,1.3333333333333333,0.9457927451526116,7.477777777777778
45.55970526805903,-73.55155438184738,661.5,1.25,0.9578774968421504,7.075
45.55984236120471,-73.61544728279114,753.3,1.25,0.9564630656475911,6.888888888888889
45.55988367688166,-73.63356828689575,965.0,1.0,0.9616562118649511,
45.56001959585449,-73.534934520776,800.5,1.7,0.9434627159648035,7.555555555555555
45.56157008176612,-73.65338176488876,421.9,1.4444444444444444,0.9346792552470259,7.7299999999999995
45.5616903,-73.610512,404.5,1.4285714285714286,0.9246804684322079,6.814285714285715
45.56221872617909,-73.54626774787903,564.0,1.0,0.7588837269048792,6.24
